125	樣式與功能組合 (progress_bar)
126	按鈕 - Filled 狀態等級 (6 種)
127	屬性
128	選項1
129	樣式與形狀組合
130	按鈕 - 自動類型偵測
131	樣式與功能組合 (indeterminate_bar)
132	按鈕 - 功能 (9 種)
133	按鈕 - 樣式 × Pill 形狀 × Dropdown/Split 功能
134	外部動作二
135	樣式與功能組合 (toggle)
136	按鈕 - Text 狀態等級 (6 種)
137	圖示+文字 (Push)
138	樣式與功能組合 (split)
139	外部選單
140	樣式與功能組合 (countdown)
141	樣式與功能組合 (progress_ring)
142	僅圖示 + 功能
143	外部動作一
144	按鈕 - 7 種樣式 × Pill 形狀 × Toggle 功能
145	僅有圖示的按鈕會自動偵測為 ToolButton
146	樣式與功能組合 (dropdown)
147	按鈕 - 樣式 (6 種)
148	僅圖示 (Tool)
149	形狀 (Pill) 與功能組合
150	樣式、Pill 與進度組合
151	無懸停效果
152	懸浮卡片
153	特殊卡片
154	懸停變色，不上浮
155	按一下展開
156	展開內容
157	設定項卡片
158	基礎卡片
159	游標停留時上浮並加深陰影
160	帶獨立標題區域的卡片
161	簡單卡片
162	普通卡片
163	卡片與容器
164	標題卡片
165	垂直帶按鈕
166	水平基礎 (5點)
167	Carousel + PipsPager - 搭配頁面指示器的統一輪播元件
168	標準滑動輪播
169	effect_slide + 垂直
170	水平 (預設)
171	垂直 (orientation: Qt.Vertical)
172	帶按鈕 (始終顯示)
173	外部 PipsPager 同步 + 循環
174	輪播與頁面指示器
175	effect_slide (水平)
176	Carousel - 水平/垂直方向 + 外部 PipsPager 同步
177	頁面指示器 (PipsPager)
178	Carousel - 效果：effect_slide（整張圖片滑動，不露出兩側內容）
179	露出側邊的輪播
180	垂直基礎 (4點)
181	HorizontalPipsPager / VerticalPipsPager - 支援頁面按鈕、顯示數量限制與平順捲動
182	產品C
183	雷達圖
184	產品D
185	散佈圖
186	產品B
187	環圈圖
188	銷售排名
189	環圈圖 - 強調中央
190	盒鬚圖
191	圖表元件
192	水平長條圖
193	音訊波形 (AudioWaveform)
194	折線圖
195	盒鬚圖 - 包含離群值
196	堆疊面積圖
197	產品A
198	產品E
199	長條圖
200	圓餅圖
201	版面配置 (mode=mode_default) - FlowLayout 內部模式切換
202	版面配置元件
203	垂直模式：所有子項目等寬（依欄數平均分配寬度）
204	檔案拖放
205	水平（等高）
206	下
207	右
208	垂直（等寬）
209	頂部展開
210	高糾錯
211	捲動項目<SP>
212	PrismQML 元件庫
213	抽屜
214	關閉
215	流式版面配置
216	下方內容
217	頂部抽屜
218	水平模式：同一列內所有子項目等高（採用該列的最大高度）
219	機密文件
220	右側展開
221	預設
222	左側展開
223	底部抽屜
224	右側抽屜
225	分組內容
226	分割控制項
227	QR Code
228	水印
229	模式切換：
230	分組標題
231	視窗外抽屜
232	上方內容
233	分隔線
234	底部展開
235	上
236	捲動元件
237	分組框
238	左
239	左側抽屜
240	容器元件
241	預設模式：保留每個子項目的原始尺寸並自動換行
242	主題：經典、青色、琥珀、紅色、紫色、藍色、白色、粉紅、金色、萊姆、橙色、藍綠、霓虹、夕陽、海洋、森林、午夜
243	→ 向右
244	方向
245	彩虹模式
246	字元集
247	✓ 閃爍
248	暫停/繼續
249	速度：<SP>
250	✓ 發光
251	↓ 向下
252	字元集預設：日文、片假名、二進位、數字、十六進位、中文、符號、ASCII、希臘字母、盧恩字母
253	方法：start(), stop(), pause(), resume(), toggle(), reset(), setTheme(name), setDirection(dir), setCharsetPreset(preset), setCustomCharset(chars), enableGlow(intensity), disableGlow(), enableFlicker(rate), disableFlicker(), enableInteraction(radius), disableInteraction(), enableRainbow(), disableRainbow(), setPerspective(value), configure(options)
254	✓ 彩虹模式
255	殘影：<SP>
256	屬性：running, paused, speed, fontSize, density, fadeSpeed, direction, mainColor, headColor, backgroundColor, charset, charsetPreset, glowEnabled, glowIntensity, flickerEnabled, flickerRate, perspective, interactive, interactionRadius, rainbowMode
257	執行
258	密度：<SP>
259	字型：<SP>
260	✓ 滑鼠互動
261	← 向左
262	MatrixRain - 數位雨效果
263	發光
264	元件屬性與方法
265	3D 透視
266	經典《駭客任務》風格的數位雨效果，支援多種設定
267	重置
268	閃爍
269	顏色主題
270	✓ 3D 透視
271	↑ 向上
272	滑鼠互動
273	結果：取消
274	下拉 Flyout
275	僅有「確定」按鈕
276	成功
277	Flyout - 6 種動畫：pullUp/dropDown/slideLeft/slideRight/fadeIn/none + 模態模式
278	其他彈出元件
279	播放彩紙效果
280	按一下遮罩即可關閉
281	錯誤
282	操作失敗
283	這是無邊框對話框的範例內容。您可以在這裡放置任何自訂文字，用來示範對話框的標題、本文與按鈕版面配置。
284	特殊選項 - 垂直版面配置/自訂內容/指定螢幕
285	這是一個無邊框對話框
286	圓形個人資訊骨架
287	右滑彈出
288	桌面 Toast 通知（獨立視窗）- 左上/上中/右上/左下/下中/右下
289	右側
290	隱藏取消
291	這是一則訊息
292	提交成功
293	結果：確定
294	上拉 Flyout
295	下拉
296	桌面 InfoBar 通知（獨立視窗）- 左上/上中/右上/左下/下中/右下
297	確認
298	右上位置
299	底部
300	左滑
301	右下位置
302	Flyout 彈出層
303	淡入彈出
304	這是 ToolTip
305	上拉
306	TeachingTip 教學說明
307	注意
308	非模態提示
309	上方中央位置
310	左側
311	頂部
312	右滑
313	骨架畫面
314	狀態元件
315	開啟資料夾
316	確定要執行此操作嗎？
317	彩紙動畫效果
318	左下位置
319	訊息方塊
320	教學
321	選取這段文字即可複製：PrismQML 是 QML 元件庫
322	底部箭頭
323	StateWidget（以 stateType 區分的統一狀態元件）
324	此對話框只有確定按鈕
325	請耐心等待...
326	確認框
327	可複製
328	無邊框對話框
329	左上位置
330	可複製內容
331	警告
332	進度指示器
333	方形個人資訊骨架
334	懸浮
335	中下位置
336	回饋元件
337	左側箭頭
338	頂部箭頭
339	結果：未執行任何操作
340	非模態
341	對話框
342	Toast - 左上/中上/右上/左下/中下/右下
343	右側箭頭
344	可拖曳
345	左滑彈出
346	InfoBar - 左上/中上/右上/左下/中下/右下
347	隱藏取消按鈕
348	正在準備下載工作...
349	TeachingTip - 帶箭頭的教學說明 (anchor_bottom/top/left/right...)
350	提示
351	淡入
352	不會自動關閉
353	可拖曳對話框
354	按一下遮罩層可以關閉此對話框
355	Confetti（顯示於主視窗）
356	內容可複製
357	試著拖曳這個對話框
358	開始引導式導覽
359	通知設定
360	第二步
361	第一步
362	TeachingTour 引導式導覽
363	在這裡編輯大頭貼與個人資訊。
364	個人資料
365	在這裡選擇要接收的通知。
366	全視窗遮罩會聚焦目標區域，並支援「下一步」、「完成」與「跳過」
367	列舉成員名稱
368	Python 程式碼
369	搜尋圖示
370	圖示名
371	網頁
372	允許單一按鍵 (allowSingleKey)
373	新增標籤...
374	下拉式選擇
375	混合多選
376	緊急
377	選項B
378	垂直
379	多選21
380	多選28
381	使用者名稱
382	深圳
383	多選11
384	日曆選擇器
385	首頁
386	溫州市
387	多選25
388	文件
389	多選10
390	多選12
391	上海市
392	多選9
393	佛山市
394	嘉興市
395	多選6
396	多選27
397	杭州市
398	選項5
399	特殊輸入
400	寧波市
401	多選15
402	選項4
403	多選17
404	搜尋
405	多選4
406	多選13
407	武漢
408	上海
409	組合鍵 (預設)
410	水平
411	過濾器
412	多選2
413	選項A
414	浙江省
415	選擇背景顏色
416	文字輸入
417	至少 2 個字元，以逗號分隔
418	華南地區
419	選項9
420	套用
421	北京
422	測試
423	顏色選擇器
424	標籤 1
425	蘇州市
426	ShortcutEditor (allowSingleKey：單一按鍵輸入 / 組合鍵輸入)
427	多選22
428	深圳市
429	日期
430	多選14
431	華東地區
432	選項10
433	多選29
434	多選20
435	選項8
436	輸入城市...
437	輸入元件
438	廣州
439	圖示 + 文字
440	黃浦區
441	廣州市
442	時間
443	標籤 2
444	多選26
445	純圖示
446	南京市
447	Toggle 切換控制項
448	珠海市
449	DateTimePicker - 具備自動在地化的統一滾輪選擇器
450	12 小時制
451	密碼
452	紹興市
453	說明文字
454	滑塊
455	杭州
456	選項6
457	江蘇省
458	日期與時間選擇器
459	ScrollBar（垂直/水平）
460	開啟色彩對話框
461	多選16
462	東莞市
463	<b>支援</b><i>RTF 文字</i>顯示
464	時間（秒）
465	多選23
466	多選18
467	完成
468	選項7
469	影片
470	透明2
471	日期+時間
472	南京
473	多選8
474	選取的色彩：
475	多選19
476	測試2
477	多選3
478	多選30
479	數值輸入
480	成都
481	圖片
482	多選7
483	透明1
484	快速鍵選取器
485	請選擇
486	音樂
487	平順捲動條
488	標準
489	彩色外框標籤
490	西安
491	多選24
492	浦東新區
493	重慶
494	多選5
495	廣東省
496	多選1
497	徐匯區
498	純文字
499	無錫市
500	支援文字
501	標籤與徽章
502	徽章
503	純色 · 回彈
504	狀態標籤
505	頭像
506	選中
507	訊息
508	粗體本文
509	橫向 · 漸變 · 普通
510	標籤、徽章、Chip 與 Tag
511	副標題
512	純色 · 普通
513	文字標籤
514	超連結文字
515	漸變 · 回彈
516	橫向 · 純色 · 回彈
517	標題
518	動畫指示器/強調列 - colorStyle × animationStyle × orientation；按一下卡片即可切換 active 狀態
519	本文
520	大標題
521	可切換的 Chip 標籤
522	資訊
523	漸變 · 普通
524	無關閉按鈕
525	Badge - 統一徽章元件
526	Avatar / AvatarSelector - source（圖片）/ text（文字）/ size（尺寸）
527	張
528	橫向 · 漸變 · 回彈
529	分頁指示器
530	移除目前項目
531	基礎 (5點)
532	價格
533	選單與清單
534	開發首頁元件
535	互動設計
536	專案經理
537	按一下圖片以測試 clicked 訊號
538	清空全部
539	項目<SP>
540	技術部
541	標籤 3
542	捲動文字
543	商務開發
544	已關閉標籤<SP>
545	完成需求審查與設計稿
546	修改文字
547	資料分析師
548	貼上
549	剪切
550	產品部
551	動態內容
552	停用
553	商品
554	撰寫單元測試
555	數量
556	待辦項目
557	狀態
558	複製
559	內容2
560	已修改
561	捲動文字 - PrismQML 元件庫展示
562	內容營運
563	提交程式碼審查
564	通路合作
565	新增標籤
566	清單項目
567	資料展示
568	照片
569	新標籤
570	測試團隊
571	clicked 訊號已觸發！
572	圖片元件
573	快顯選單
574	今日安排
575	設計組
576	在此區域按一下滑鼠右鍵
577	需求文件.md
578	會議紀要.pdf
579	品牌推廣
580	索引標籤
581	內容1
582	檢視項目<SP>
583	後端團隊
584	setTabText() 已修改
585	切換至索引標籤<SP>
586	ContextMenu - 自動繫結父元件的滑鼠右鍵事件
587	狀態：尚未按下
588	活動營運
589	截圖
590	ImageWidget - 支援圓角、載入狀態與點選事件
591	clear() 已全部清除
592	清單/表格檢視
593	市場部
594	時間軸 · Git 圖（小數縮放接縫驗收）
595	已重置
596	名稱
597	已新增標籤
598	API 狀態
599	ListView / TableView / TreeView - 需要自訂 delegate 的低階檢視
600	addTab() 已新增
601	removeTab() 已移除
602	動態索引標籤
603	程式碼
604	內容3
605	視覺設計
606	使用者研究
607	工作報告.docx
608	清單與表格元件
609	營運團隊
610	已完成
611	PipsPager - 支援頁面按鈕、顯示數量限制與平順捲動
612	啟用
613	前端團隊
614	團隊活動.jpg
615	重做
616	帶圖示的麵包屑
617	幫助5
618	命令列檢視
619	帳戶資訊
620	檔案
621	訂單
622	溢位省略號 (maxVisibleItems: 4)
623	導覽元件
624	根目錄
625	分頁器
626	四級目錄
627	新增
628	關於
629	全部
630	支付
631	目前：<SP>
632	三級目錄
633	新增階層
634	目前位置
635	麵包屑導覽
636	上一層
637	子頁
638	基本麵包屑
639	元件
640	資料夾
641	命令列
642	幫助4
643	撤銷
644	帶圖示的麵包屑導覽
645	新增圖片
646	新增子頁
647	StackedWidget - 透過 animationType 切換動畫類型
648	儲存
649	選單列
650	幫助
651	一級目錄
652	配送
653	下一步
654	步驟進度條
655	BreadcrumbBar - 流暢動畫、圖示支援與佈景主題色指示器
656	按一下麵包屑項目以測試截斷
657	幫助2
658	打開
659	二級目錄
660	上一步
661	幫助3
662	深層
663	Stepper - 支援圖示與文字
664	分段/切換控制項
665	StackedWidget（animationType 列舉）
666	超過 4 個項目時，中間項目會自動摺疊至省略號選單
667	購物車
668	顏色設定卡片（展開式）
669	不透明度
670	選擇顯示語系
671	套用佈景主題
672	輔色
673	下拉式方塊設定卡片
674	DWM 原生陰影
675	個人化
676	資料夾列表設定卡片（展開式）
677	跟隨系統
678	調整視窗不透明度
679	選項設定卡片（展開式）
680	視窗設定
681	檢視線上說明
682	DPI 縮放
683	Windows 原生視窗陰影
684	選擇顏色
685	介面語系
686	佈景主題模式
687	新增資料夾
688	Mica 效果
689	儲存目前設定
690	檢視軟體資訊
691	開關設定卡片
692	設定全域快速鍵
693	視窗類型
694	僅支援 Windows 11
695	啟動行為
696	自訂色彩
697	佈景主題
698	啟用自動檢查更新
699	佈景主題色彩
700	說明文件
701	音量
702	管理音樂媒體櫃資料夾
703	開啟
704	主要按鈕設定卡片
705	按鈕設定卡片
706	顯示主視窗
707	應用程式設定
708	深色
709	淺色
710	選擇預設或自訂色彩
711	預設色彩
712	設定元件
713	選擇介面佈景主題
714	超連結設定卡片
715	需要重新啟動
716	音樂資料夾
717	調整系統音量
718	儲存設定
719	滑塊設定卡片
720	延遲載入
721	開啟文件
722	動畫效果
723	調整應用程式外觀
724	檢視
725	啟用介面動畫
726	依需求載入頁面內容
727	快速鍵設定卡片
728	快速鍵
729	設定卡片群組容器
730	最小化至系統匣
731	選擇應用程式啟動時的行為
732	還原先前狀態
733	test: 新增小數捲動像素閘門
734	chore: 初始化提交圖範例
735	refactor: 整理 Timeline 資料模型
736	合併 feature/timeline
737	style: 調整 Gallery 顯示密度
738	feat: 建立 gallery 分支
739	fix: 修正提交圖邊界像素
740	Git graph · 150% DPI
741	PrismQML Gallery
742	PrismQML Gallery (C++ 宿主)
